Provider,ClaimID_count,BeneID_nunique,ClaimDuration_mean,ClaimDuration_max,InscClaimAmtReimbursed_mean,InscClaimAmtReimbursed_sum,InscClaimAmtReimbursed_std,Insurance_Coverage_Ratio_mean,Patient_Risk_Score_mean,Docs_Involved_Count_mean,ClmProcedureCode_1_count,County_nunique,Ratio_ClaimsPerPatient,Unique_Staff_Count,Ratio_ClaimsPerDoctor,Ratio_Inpatient_Business
PRV54454,171,138,1.4795321637426901,20,263.39181286549706,45040,559.6744471173453,259.3074166025887,17.31578947368421,1.0,0,4,1.2391304347826086,1,85.5,0.0
PRV54455,6,6,0.0,0,231.66666666666666,1390,426.39965603488315,231.66666666666666,17.833333333333332,1.0,0,1,1.0,1,3.0,0.0
PRV54456,8,6,0.0,0,171.25,1370,175.04591234465153,171.25,15.75,1.125,0,1,1.3333333333333333,2,2.6666666666666665,0.0
PRV54457,16,8,1.25,20,138.75,2220,240.60687161148715,138.75,18.3125,1.0,0,1,2.0,1,8.0,0.0
PRV54459,9,9,2.2222222222222223,20,342.22222222222223,3080,712.7372899213598,342.22222222222223,16.333333333333332,1.0,0,1,1.0,2,3.0,0.0
PRV54460,5,5,4.4,12,9400.0,47000,4615.192303685731,8.793264733395697,16.8,1.4,2,3,1.0,5,0.8333333333333334,1.0
PRV54461,12,12,5.583333333333333,13,12666.666666666666,152000,9754.56381144309,12.926269240581682,17.0,1.4166666666666667,9,8,1.0,4,2.4,1.0
PRV54462,80,75,1.2875,20,204.125,16330,385.9090656644714,203.87747524752476,17.65,1.0,0,6,1.0666666666666667,2,26.666666666666668,0.0
PRV54463,3,3,0.0,0,670.0,2010,645.5230437405004,670.0,17.0,1.0,0,3,1.0,3,0.75,0.0
PRV54465,9,5,0.0,0,401.1111111111111,3610,760.4183789935058,162.62872628726288,16.666666666666668,1.0,0,2,1.8,1,4.5,0.0
PRV54466,3,3,0.0,0,40.0,120,51.96152422706632,40.0,17.0,1.3333333333333333,0,2,1.0,2,1.0,0.0
PRV54467,7,5,0.0,0,197.14285714285714,1380,315.2625512021309,197.14285714285714,15.714285714285714,1.0,0,2,1.4,2,2.3333333333333335,0.0
PRV54468,21,19,0.0,0,81.42857142857143,1710,95.9315231967946,81.42857142857143,17.666666666666668,1.0952380952380953,0,5,1.105263157894737,4,4.2,0.0
PRV54469,11,10,0.09090909090909091,1,299.09090909090907,3290,341.6856609650029,299.09090909090907,18.181818181818183,1.0909090909090908,0,1,1.1,2,3.6666666666666665,0.0
PRV54471,46,23,1.3043478260869565,20,363.04347826086956,16700,654.1656927898226,361.6600790513834,17.304347826086957,1.0,0,4,2.0,1,23.0,0.0
PRV54472,32,19,2.0625,20,509.375,16300,952.0773128677205,396.59344472556046,17.65625,1.0,0,2,1.6842105263157894,1,16.0,0.0
PRV54473,19,8,5.2631578947368425,20,580.0,11020,888.0878334939624,580.0,17.263157894736842,1.2105263157894737,0,4,2.375,3,4.75,0.0
PRV54475,151,60,1.6688741721854305,20,285.5629139072848,43120,530.4886247747945,275.17149507958055,17.450331125827816,1.1324503311258278,0,5,2.5166666666666666,1,75.5,0.0
PRV54477,100,60,1.76,20,343.1,34310,672.5193024153374,324.59851278271304,17.14,1.03,0,7,1.6666666666666667,11,8.333333333333334,0.0
PRV54478,64,47,0.609375,18,337.34375,21590,551.6159297269899,337.34375,18.140625,1.0,0,9,1.3617021276595744,3,16.0,0.0
PRV54479,17,9,1.1764705882352942,20,508.2352941176471,8640,908.4343350933356,508.2352941176471,17.176470588235293,1.0588235294117647,0,2,1.8888888888888888,4,3.4,0.0
PRV54480,6,6,3.5,7,6666.666666666667,40000,3141.1250638372658,6.236357966947303,15.333333333333334,1.0,4,4,1.0,1,3.0,1.0
PRV54481,8,8,0.0,0,236.25,1890,291.8383848247911,228.8242574257426,17.625,1.0,0,4,1.0,2,2.6666666666666665,0.0
PRV54482,6,6,0.0,0,61.666666666666664,370,27.141603981096377,61.666666666666664,18.666666666666668,1.1666666666666667,0,2,1.0,3,1.5,0.0
PRV54483,13,11,0.23076923076923078,2,90.0,1170,67.82329983125267,71.79848320693392,16.53846153846154,1.0,0,2,1.1818181818181819,1,6.5,0.0
PRV54486,28,19,2.0,20,286.07142857142856,8010,541.167046748758,286.07142857142856,17.0,1.0,0,4,1.4736842105263157,2,9.333333333333334,0.0
PRV54489,14,14,1.6428571428571428,20,450.0,6300,953.4471870332086,450.0,17.714285714285715,1.2142857142857142,0,4,1.0,2,4.666666666666667,0.0
PRV54490,23,19,0.0,0,93.91304347826087,2160,124.30677339969644,93.48303870043001,17.17391304347826,1.0,0,3,1.2105263157894737,2,7.666666666666667,0.0
PRV54491,14,10,1.5,20,623.5714285714286,8730,1174.030579754123,616.5070643642073,16.928571428571427,1.0,0,2,1.4,2,4.666666666666667,0.0
PRV54496,8,7,3.0,20,295.0,2360,280.6115769936393,257.8712871287129,15.875,1.0,0,1,1.1428571428571428,1,4.0,0.0
PRV54497,5,5,4.2,7,10200.0,51000,3420.5262752974136,10.757717492984098,15.6,1.2,3,5,1.0,3,1.25,1.0
PRV54498,1,1,6.0,6,12000.0,12000,0.0,11.225444340505145,17.0,1.0,1,1,1.0,1,0.5,1.0
PRV54499,1,1,1.0,1,11000.0,11000,0.0,10.28999064546305,20.0,1.0,1,1,1.0,1,0.5,1.0
PRV54500,2,2,13.5,17,12500.0,25000,4949.747468305833,11.693171188026191,16.5,2.0,1,2,1.0,1,1.0,1.0
PRV54501,3,3,3.0,4,13333.333333333334,40000,9451.631252505218,12.472715933894605,18.0,1.3333333333333333,2,3,1.0,2,1.0,1.0
PRV54502,3,3,11.333333333333334,15,18333.333333333332,55000,7234.178138070235,17.149984409105084,16.333333333333332,1.0,1,3,1.0,1,1.5,1.0
PRV54503,1,1,8.0,8,8000.0,8000,0.0,7.483629560336763,20.0,1.0,0,1,1.0,1,0.5,1.0
PRV54504,120,103,2.1166666666666667,20,3624.3333333333335,434920,7314.808938306015,157.25013954813352,17.166666666666668,1.2583333333333333,19,23,1.1650485436893203,40,2.926829268292683,0.36666666666666664
PRV54505,38,24,0.868421052631579,13,1451.0526315789473,55140,3602.586000229132,135.45180853568593,16.605263157894736,1.263157894736842,3,4,1.5833333333333333,21,1.7272727272727273,0.13157894736842105
PRV54506,134,75,0.8731343283582089,20,422.1641791044776,56570,1250.053449648411,235.04137591861974,17.380597014925375,1.208955223880597,1,23,1.7866666666666666,47,2.7916666666666665,0.022388059701492536
PRV54507,109,73,1.7155963302752293,15,3333.119266055046,363310,5913.818046219552,219.3778155837466,17.34862385321101,1.4770642201834863,21,26,1.4931506849315068,55,1.9464285714285714,0.3577981651376147
PRV54508,90,75,1.511111111111111,20,366.77777777777777,33010,652.2972848442886,357.32115998485096,17.666666666666668,1.5,0,24,1.2,44,2.0,0.0
PRV54509,4,4,3.75,15,62.5,250,35.0,62.5,15.5,1.0,0,3,1.0,2,1.3333333333333333,0.0
PRV54510,149,75,1.308724832214765,20,276.8456375838926,41250,511.63369398629027,263.5872819183394,18.328859060402685,1.1879194630872483,0,12,1.9866666666666666,26,5.518518518518518,0.0
PRV54511,32,30,1.4375,20,271.5625,8690,434.0069077419643,271.5625,18.21875,1.4375,0,8,1.0666666666666667,22,1.391304347826087,0.0
PRV54514,387,305,1.5348837209302326,32,1664.108527131783,644010,5342.082603982912,222.0474977392885,17.602067183462534,1.4366925064599483,29,37,1.2688524590163934,146,2.63265306122449,0.12403100775193798
PRV54515,67,66,0.8955223880597015,20,339.55223880597015,22750,708.321603116749,335.8651370941406,17.044776119402986,1.2537313432835822,0,20,1.0151515151515151,28,2.310344827586207,0.0
PRV54517,45,16,0.06666666666666667,3,125.77777777777777,5660,154.6622256415704,125.33882030178326,18.177777777777777,1.1111111111111112,0,2,2.8125,10,4.090909090909091,0.0
PRV54519,15,10,1.3333333333333333,20,302.6666666666667,4540,633.6568096224898,284.912073262621,18.2,1.2,0,3,1.5,2,5.0,0.0
PRV54520,15,11,4.6,20,538.6666666666666,8080,794.8303203170084,409.350821221789,16.4,1.1333333333333333,0,4,1.3636363636363635,6,2.142857142857143,0.0
PRV54521,64,39,1.734375,20,497.5,31840,919.3803986709296,495.49633590656003,18.453125,1.234375,0,6,1.641025641025641,8,7.111111111111111,0.0
PRV54522,2,2,0.5,1,1015.0,2030,1393.0003589374987,1015.0,18.0,1.0,0,1,1.0,2,0.6666666666666666,0.0
PRV54523,1,1,0.0,0,90.0,90,0.0,90.0,16.0,1.0,0,1,1.0,1,0.5,0.0
PRV54524,21,16,0.09523809523809523,1,135.23809523809524,2840,166.9017389849203,135.23809523809524,16.761904761904763,1.1428571428571428,0,7,1.3125,8,2.3333333333333335,0.0
PRV54526,46,17,0.15217391304347827,3,222.3913043478261,10230,391.0566016582293,205.76027559990496,17.956521739130434,1.065217391304348,0,6,2.7058823529411766,7,5.75,0.0
PRV54528,23,9,0.8695652173913043,20,248.2608695652174,5710,472.2350356059522,248.2608695652174,17.695652173913043,1.3043478260869565,0,2,2.5555555555555554,1,11.5,0.0
PRV54529,5,5,0.0,0,32.0,160,21.6794833886788,22.140845070422536,17.6,1.2,0,4,1.0,5,0.8333333333333334,0.0
PRV54530,13,4,3.076923076923077,20,198.46153846153845,2580,375.429668376696,193.9366515837104,19.46153846153846,1.3076923076923077,0,2,3.25,2,4.333333333333333,0.0
PRV54531,30,26,1.1333333333333333,16,467.6666666666667,14030,1120.34379986014,294.5552488831671,17.166666666666668,1.4333333333333333,0,7,1.1538461538461537,14,2.0,0.03333333333333333
PRV54535,34,29,2.235294117647059,20,208.52941176470588,7090,507.7349126591324,206.78217821782178,17.352941176470587,1.2647058823529411,0,8,1.1724137931034482,14,2.2666666666666666,0.0
PRV54536,13,11,0.8461538461538461,8,376.15384615384613,4890,731.2493699317909,376.15384615384613,18.46153846153846,1.1538461538461537,0,5,1.1818181818181819,6,1.8571428571428572,0.0
PRV54537,60,20,2.316666666666667,20,374.5,22470,728.9961172619858,366.24917491749176,17.1,1.0,0,3,3.0,1,30.0,0.0
PRV54538,48,32,1.3333333333333333,20,444.375,21330,763.6862067239564,381.47763068374053,18.333333333333332,1.3958333333333333,0,5,1.5,11,4.0,0.0
PRV54539,69,43,0.463768115942029,14,262.7536231884058,18130,599.6491230367457,254.16953469525222,17.434782608695652,1.2608695652173914,0,5,1.6046511627906976,14,4.6,0.0
PRV54540,20,19,0.0,0,484.5,9690,950.2269811942164,464.6980198019802,18.25,1.25,0,5,1.0526315789473684,11,1.6666666666666667,0.0
PRV54541,7,6,0.7142857142857143,4,864.2857142857143,6050,1168.5298048239526,150.66818121074434,19.428571428571427,1.0,1,2,1.1666666666666667,5,1.1666666666666667,0.2857142857142857
PRV54542,20,14,2.35,14,1771.0,35420,3055.57626574587,119.5805356338565,16.6,1.1,2,4,1.4285714285714286,6,2.857142857142857,0.25
PRV54543,17,15,3.0,21,2441.176470588235,41500,5235.285190838391,142.77990142077238,16.764705882352942,1.1176470588235294,3,7,1.1333333333333333,10,1.5454545454545454,0.17647058823529413
PRV54544,28,8,1.4285714285714286,20,187.5,5250,222.07147664826465,162.74752475247527,16.714285714285715,1.0,0,3,3.5,2,9.333333333333334,0.0
PRV54545,2,1,0.0,0,90.0,180,0.0,90.0,20.0,1.0,0,1,2.0,1,1.0,0.0
PRV54546,6,6,0.0,0,151.66666666666666,910,223.28606464951338,151.66666666666666,19.0,1.0,0,1,1.0,2,2.0,0.0
PRV54547,3,3,0.0,0,180.0,540,192.8730152198591,180.0,20.0,1.0,0,1,1.0,2,1.0,0.0
PRV54548,12,7,0.08333333333333333,1,157.5,1890,256.23586435512533,157.5,18.583333333333332,1.0,0,1,1.7142857142857142,2,4.0,0.0
PRV54549,1,1,0.0,0,40.0,40,0.0,40.0,22.0,1.0,0,1,1.0,1,0.5,0.0
PRV54550,21,13,2.4285714285714284,20,264.2857142857143,5550,553.3856831231851,264.2857142857143,17.333333333333332,1.0,0,2,1.6153846153846154,1,10.5,0.0
PRV54551,7,5,1.4285714285714286,10,280.0,1960,468.86387505685843,280.0,18.285714285714285,1.1428571428571428,0,2,1.4,1,3.5,0.0
PRV54552,45,28,0.8,20,252.66666666666666,11370,421.12079890778045,237.18850193477058,17.57777777777778,1.0,0,4,1.6071428571428572,3,11.25,0.0
PRV54553,18,12,0.0,0,207.77777777777777,3740,385.5409577014607,207.77777777777777,18.77777777777778,1.1666666666666667,0,4,1.5,3,4.5,0.0
PRV54554,26,8,0.46153846153846156,4,268.84615384615387,6990,590.4799872854416,268.84615384615387,15.961538461538462,1.0,0,1,3.25,2,8.666666666666666,0.0
PRV54555,6,6,7.0,20,8500.0,51000,5753.25994545701,7.951356407857811,16.833333333333332,1.1666666666666667,2,3,1.0,5,1.0,1.0
PRV54557,564,263,1.5407801418439717,20,279.9468085106383,157890,813.6114460155336,273.0121346884863,17.611702127659573,1.2287234042553192,0,36,2.1444866920152093,40,13.75609756097561,0.0
PRV54558,73,69,2.1506849315068495,20,2711.917808219178,197970,6017.5270985712705,245.7698433769319,17.794520547945204,1.4931506849315068,7,33,1.0579710144927537,50,1.4313725490196079,0.2054794520547945
PRV54559,66,57,3.5,20,3872.121212121212,255560,7613.268077235348,164.4215366797219,17.348484848484848,1.5454545454545454,16,26,1.1578947368421053,47,1.375,0.36363636363636365
PRV54560,98,87,3.520408163265306,35,4827.34693877551,473080,8927.551995999753,178.63843760142035,17.051020408163264,1.5,17,26,1.1264367816091954,49,1.96,0.40816326530612246
PRV54561,186,102,2.510752688172043,20,1449.8387096774193,269670,4651.530695554167,284.3435814977985,17.322580645161292,1.3709677419354838,11,30,1.8235294117647058,43,4.2272727272727275,0.13440860215053763
PRV54562,206,75,1.1990291262135921,20,279.1747572815534,57510,516.2612295299681,263.07854151765366,17.364077669902912,1.0922330097087378,0,13,2.7466666666666666,8,22.88888888888889,0.0
PRV54563,267,172,1.6666666666666667,20,296.14232209737827,79070,670.6626915474613,289.2516371870065,17.98876404494382,1.3707865168539326,0,14,1.552325581395349,39,6.675,0.0
PRV54564,803,330,1.7048567870485678,20,286.1519302615193,229780,720.0149013632789,280.44070784270235,18.054794520547944,1.3673723536737235,0,29,2.433333333333333,69,11.471428571428572,0.0
PRV54565,130,106,2.669230769230769,35,3170.230769230769,412130,6845.875175832299,170.44713433592904,17.415384615384614,1.4076923076923078,18,38,1.2264150943396226,78,1.6455696202531647,0.3
PRV54566,308,247,2.477272727272727,29,2453.4415584415583,755660,10501.17377524109,234.2953379045531,17.607142857142858,1.4318181818181819,25,58,1.2469635627530364,154,1.9870967741935484,0.12987012987012986
PRV54567,57,34,1.6140350877192982,20,1977.017543859649,112690,6790.953269111646,82.85193195231088,17.719298245614034,1.368421052631579,6,12,1.6764705882352942,25,2.1923076923076925,0.10526315789473684
PRV54568,56,46,1.3214285714285714,20,957.8571428571429,53640,2623.3446481271094,172.87785647467595,17.821428571428573,1.2142857142857142,3,19,1.2173913043478262,26,2.074074074074074,0.08928571428571429
PRV54569,63,42,1.9365079365079365,20,3323.0158730158732,209350,9212.73008377637,287.82646444680387,16.96825396825397,1.4603174603174602,8,19,1.5,27,2.25,0.19047619047619047
PRV54571,17,17,4.176470588235294,20,2977.0588235294117,50610,6289.567517629772,156.1706927860012,17.294117647058822,0.9411764705882353,3,3,1.0,6,2.4285714285714284,0.23529411764705882
PRV54572,146,117,1.773972602739726,20,363.7671232876712,53110,747.9942286435647,347.927720279982,17.84246575342466,1.2945205479452055,0,10,1.2478632478632479,34,4.171428571428572,0.0
PRV54573,22,14,0.9545454545454546,20,270.90909090909093,5960,622.9339878725139,265.57115874189043,16.59090909090909,1.4090909090909092,0,8,1.5714285714285714,8,2.4444444444444446,0.0
PRV54574,35,24,0.9428571428571428,20,222.85714285714286,7800,423.81024769396527,220.06661495642652,17.942857142857143,1.0285714285714285,0,10,1.4583333333333333,12,2.6923076923076925,0.0
PRV54575,273,155,2.3003663003663,33,1846.4468864468865,504080,7580.073881536926,207.21178737525662,17.655677655677657,1.4212454212454213,18,24,1.761290322580645,18,14.368421052631579,0.12087912087912088
PRV54576,16,16,6.75,20,7068.75,113100,5016.846120821327,13.757851129226244,16.25,1.625,8,9,1.0,13,1.1428571428571428,0.875
PRV54577,61,56,4.737704918032787,20,8098.524590163935,494010,10697.766408003989,75.40216581313123,17.114754098360656,1.3934426229508197,26,10,1.0892857142857142,21,2.772727272727273,0.7377049180327869
PRV54578,77,37,0.5194805194805194,20,313.3766233766234,24130,604.6956833369517,273.77291510663673,17.48051948051948,1.2857142857142858,0,5,2.081081081081081,27,2.75,0.0
PRV54579,2,2,0.0,0,645.0,1290,784.8885271170677,645.0,18.5,1.0,0,1,1.0,2,0.6666666666666666,0.0
PRV54580,30,19,1.3666666666666667,20,242.66666666666666,7280,596.4662220302071,240.37158469945356,17.733333333333334,1.2,0,7,1.5789473684210527,15,1.875,0.0
PRV54581,11,9,0.0,0,196.36363636363637,2160,307.0267977643882,196.36363636363637,17.454545454545453,1.0,0,4,1.2222222222222223,5,1.8333333333333333,0.0
PRV54582,71,35,0.6056338028169014,17,267.0422535211268,18960,540.751842652424,260.38414715316753,17.732394366197184,1.5070422535211268,0,11,2.0285714285714285,14,4.733333333333333,0.0
PRV54585,75,34,2.013333333333333,20,301.6,22620,629.8928265768494,284.6009530084925,17.69333333333333,1.2933333333333332,0,9,2.2058823529411766,13,5.357142857142857,0.0
PRV54587,3,2,0.0,0,50.0,150,26.457513110645905,50.0,18.0,1.0,0,1,1.5,3,0.75,0.0
PRV54588,63,47,1.2063492063492063,20,273.3333333333333,17220,510.0917058599333,260.10503024976964,17.50793650793651,1.0952380952380953,0,5,1.3404255319148937,5,10.5,0.0
PRV54589,11,5,0.0,0,154.54545454545453,1700,198.96550637553418,154.54545454545453,17.0,1.4545454545454546,0,2,2.2,4,2.2,0.0
PRV54590,66,34,1.5,20,434.8484848484849,28700,1976.72086074523,190.72058213145235,17.924242424242426,1.0909090909090908,1,7,1.9411764705882353,7,8.25,0.015151515151515152
PRV54591,45,14,1.2444444444444445,20,184.0,8280,245.88800111211017,180.99540289704225,16.91111111111111,1.0222222222222221,0,5,3.2142857142857144,8,5.0,0.0
PRV54593,35,22,0.9714285714285714,20,313.14285714285717,10960,689.1289106271662,304.84792626728114,18.714285714285715,1.0,0,7,1.5909090909090908,1,17.5,0.0
PRV54595,11,9,3.6363636363636362,20,692.7272727272727,7620,882.8600218504732,692.7272727272727,17.09090909090909,1.0909090909090908,0,4,1.2222222222222223,4,2.2,0.0
PRV54596,64,20,1.125,20,257.65625,16490,390.0945843282398,254.74148647219002,17.5625,1.0,0,4,3.2,1,32.0,0.0
PRV54597,15,10,0.0,0,333.3333333333333,5000,839.4442606073775,133.33333333333334,18.266666666666666,0.9333333333333333,0,2,1.5,3,3.75,0.0
PRV54598,9,7,0.1111111111111111,1,112.22222222222223,1010,108.14085465005557,112.22222222222223,18.11111111111111,1.7777777777777777,0,4,1.2857142857142858,6,1.2857142857142858,0.0
PRV54599,17,11,1.1764705882352942,18,224.7058823529412,3820,216.8270522518703,220.65573770491804,18.941176470588236,0.9411764705882353,0,3,1.5454545454545454,6,2.4285714285714284,0.0
PRV54601,11,6,1.8181818181818181,20,64.54545454545455,710,54.472678723124375,61.8628912071535,15.636363636363637,1.0,0,3,1.8333333333333333,3,2.75,0.0
PRV54602,14,13,2.857142857142857,20,122.14285714285714,1710,185.18924089982914,119.3778801843318,16.928571428571427,1.1428571428571428,0,5,1.0769230769230769,5,2.3333333333333335,0.0
PRV54603,57,32,1.9824561403508771,20,283.859649122807,16180,564.1199036234765,278.6813609491995,17.45614035087719,1.0350877192982457,0,6,1.78125,9,5.7,0.0
PRV54604,38,15,0.5789473684210527,9,216.8421052631579,8240,317.30371896831554,214.50704225352112,17.94736842105263,1.0789473684210527,1,6,2.533333333333333,3,9.5,0.0
PRV54606,8,8,2.5,20,188.75,1510,293.18144065212783,188.75,17.875,1.125,0,4,1.0,4,1.6,0.0
PRV54608,33,10,2.515151515151515,20,322.72727272727275,10650,628.0986821714041,322.72727272727275,18.484848484848484,1.1818181818181819,0,3,3.3,2,11.0,0.0
PRV54609,45,14,0.6666666666666666,20,381.3333333333333,17160,609.525150499066,368.1692000185934,17.733333333333334,1.1777777777777778,0,3,3.2142857142857144,4,9.0,0.0
PRV54610,45,21,2.688888888888889,20,321.55555555555554,14470,634.733142049603,316.5466615528124,16.622222222222224,1.0444444444444445,0,5,2.142857142857143,3,11.25,0.0
PRV54611,6,6,0.3333333333333333,2,793.3333333333334,4760,1577.030965665122,94.28700213332839,19.833333333333332,1.5,0,3,1.0,5,1.0,0.16666666666666666
PRV54612,12,4,0.0,0,93.33333333333333,1120,110.56329600840608,92.5091575091575,18.0,1.0833333333333333,0,3,3.0,4,2.4,0.0
PRV54614,15,8,0.6,9,96.0,1440,93.10516327557472,89.65079365079366,17.6,1.0,0,4,1.875,4,3.0,0.0
PRV54615,5,2,0.0,0,62.0,310,33.46640106136302,62.0,18.4,1.0,0,2,2.5,1,2.5,0.0
PRV54616,5,5,1.6,4,4662.0,23310,7752.078430975786,66.30308699719365,17.6,1.4,2,3,1.0,4,1.0,0.4
PRV54618,32,18,0.0625,2,318.75,10200,453.72828304912804,302.6990893533798,18.59375,1.375,0,7,1.7777777777777777,1,16.0,0.0
PRV54619,33,21,1.0303030303030303,14,294.24242424242425,9710,340.5604783205758,294.24242424242425,17.727272727272727,1.0,0,3,1.5714285714285714,2,11.0,0.0
PRV54620,13,12,2.923076923076923,10,5732.307692307692,74520,9447.210482329474,122.176009210621,16.53846153846154,1.0769230769230769,6,5,1.0833333333333333,5,2.1666666666666665,0.5384615384615384
